idLU,luName,frameName,sensedescription
25254,pensión.noun,Accommodation,"establecimiento comercial que ofrece alojamiento a huéspedes provisionales o permanentes. Se caracteriza por poseer pocas habitaciones, ofrecer un servicio más intimista y poseer una estructura más informal."
25740,estância.noun,Accommodation,"lugar voltado ao relaxamento ou recreação, localizado fora dos centros urbanos  com áreas de terreno, piscinas, com atividades de entretenimento do hóspede."
31939,apart-hotel.noun,Accommodation,"unidade habitacional que dispõe de dormitório, banheiro, sala e cozinha equipada, em edifício com administração e comercialização integradas, que possua serviço de recepção, limpeza e arrumação."
31995,cafofo.noun,Accommodation,termo utilizado informalmente para casa ou onde se vive.
253,com.adp,Accompaniment,na companhia de.
254,acompanhar.verb,Accompaniment,juntar-se a alguém na execução de uma ação ou em uma relação.
10181,with.adp,Accompaniment,FN: in company with
10182,along with.adp,Accompaniment,FN: in company with
10183,singly.adv,Accompaniment,"FN: Alone, by itself"
10184,alone.adj,Accompaniment,FN: By itself
10185,in combination.adp,Accompaniment,FN: producing a result only together.
10186,together.adv,Accompaniment,FN: With both participants
19124,junto.adj,Accompaniment,atributo de entidades postas de maneira contígua
24733,accompany.verb,Accompaniment,it is when something or someone follows another thing or person.
26447,sozinho.adj,Accompaniment,"estar sem companhia, na solidão."
27532,unido.adj,Accompaniment,junto.
27613,companhia.noun,Accompaniment,ato ou efeito de acompanhar.
29138,individual.adj,Accompaniment,"relativo a ou próprio do indivíduo. Relativo a ou próprio para apenas um ser, objeto ou situação."
31116,individual.adj,Accompaniment,"single, separate. Of or for a particular person."
32177,com.cconj,Accompaniment,with.
32178,a sós.x,Accompaniment,just us.
38408,desacompanhar.verb,Accompaniment,deixar a companhia ou deixar de prestar algum tipo de apoio.
38476,anexo.adj,Accompaniment,"relativo ao que está acrescentado, incorporado."
38533,só.adj,Accompaniment,sem a presença de outras pessoas.
39513,com.adv,Accompaniment,""
39661,juntar.verb,Accompaniment,""
41749,associar.verb,Accompaniment,""
42446,comunitário.adj,Accompaniment,relativo à comunidade.
322,alcançar.verb,Accomplishment,"Conseguir, obter. (DMO)"
15908,accomplish.verb,Accomplishment,COD: achieve or complete successfully.
15909,achieve.verb,Accomplishment,"COD: bring about or accomplish by effort, skill, or courage."
15910,accomplishment.noun,Accomplishment,COD: something that has been achieved successfully.
15911,achievement.noun,Accomplishment,FN: Something that has been successfully achieved.
15912,bring about.verb,Accomplishment,FN: Cause goal to be accomplished.
15914,effect.verb,Accomplishment,FN: to cause something to be done
18866,realização.noun,Accomplishment,accomplishment
28014,conquista.noun,Accomplishment,Aquisição de algo. Vitória.
32179,arriver.verb,Accomplishment,achieve
32180,réalisation.noun,Accomplishment,accomplishment
39468,o.adv,Accomplishment,""
8400,regalia.noun,Accoutrements,"COD: the insignia of royalty, especially the crown and other ornaments used at a coronation. "
8401,anklet.noun,Accoutrements,COD: an ornament worn round an ankle. 
8402,ring.noun,Accoutrements,"COD: a small circular band, typically of precious metal, worn on a finger as an ornament or as a token of marriage or engagement. [Jewellery] "
8403,earring.noun,Accoutrements,COD: a piece of jewellery worn on the lobe or edge of the ear. 
8404,jewelry.noun,Accoutrements,"COD: mass noun personal ornaments, such as necklaces, rings, or bracelets, that are made from or contain jewels and precious metal. "
8405,necklace.noun,Accoutrements,"COD: an ornamental chain or string of beads, jewels, or links worn round the neck."
8406,bangle.noun,Accoutrements,COD: a rigid ornamental band worn around the arm. 
8407,bracelet.noun,Accoutrements,COD: an ornamental band or chain worn on the wrist or arm. [Jewellery] 
8408,coronet.noun,Accoutrements,"FN: a small crown, sometimes of flowers, used for decorating the head"
8409,crown.noun,Accoutrements,COD: a circular ornamental headdress worn by a monarch as a symbol of authority. 
8410,brooch.noun,Accoutrements,COD: an ornament fastened to clothing with a hinged pin and catch. 
8411,tiara.noun,Accoutrements,COD: a.a jewelled ornamental band worn on the front of a woman' s hair
8412,circlet.noun,Accoutrements,COD: an ornamental circular band worn on the head. 
8413,diadem.noun,Accoutrements,COD: a jewelled crown or headband worn as a symbol of sovereignty. 
8414,chain.noun,Accoutrements,"COD: a connected flexible series of metal links used for fastening, pulling, etc., or in jewellery. "
8415,locket.noun,Accoutrements,COD: a small ornamental case worn round a person' s neck on a chain and used to hold things of sentimental value. 
8416,pendant.noun,Accoutrements,COD: a piece of jewellery that hangs from a necklace chain.
8417,wig.noun,Accoutrements,COD: a covering for the head made of real or artificial hair. 
8418,toupee.noun,Accoutrements,COD: a small wig or artificial hairpiece worn to cover a bald spot. 
8419,cufflink.noun,Accoutrements,"COD: a device for fastening together the sides of a shirt cuff, passed through a hole in each side of the cuff."
8420,glasses.noun,Accoutrements,"COD: a pair of lenses set in a frame that rests on the nose and ears, used to correct or assist defective eyesight. "
8421,spectacles.noun,Accoutrements,COD: Brit. a pair of glasses. 
8422,hat.noun,Accoutrements,"COD: a shaped covering for the head, typically with a brim and a crown. "
8423,hat-pin.noun,Accoutrements,COD: a long pin used to hold a woman' s hat in position.  (listed as hatpin)
8424,cap.noun,Accoutrements,"COD: a soft, flat hat without a brim and usually with a peak. "
8425,bonnet.noun,Accoutrements,COD: a woman' s or child' s hat tied under the chin and with a brim framing the face. 
8426,mask.noun,Accoutrements,"COD: a covering for all or part of the face, worn as a disguise, for protection or hygiene, or for theatrical effect. "
8427,bandana.noun,Accoutrements,COD: a large coloured handkerchief or neckerchief. 
8428,headband.noun,Accoutrements,COD: a band of fabric worn around the head as a decoration or to keep the hair of
8429,hairpiece.noun,Accoutrements,COD: a patch or bunch of false hair used to augment a person' s natural hair. 
8430,fez.noun,Accoutrements,"COD: pl. fezzes a flat-topped conical red hat with a black tassel on top, worn by men in some Muslim countries. "
8431,skullcap.noun,Accoutrements,COD: a small close-fitting peakless cap or protective helmet. 
8432,top-hat.noun,Accoutrements,COD: a man' s formal hat with a high cylindrical crown.  (listed as top hat)
8433,accoutrement.noun,Accoutrements,COD: an additional item of dress or equipment. 
8434,yarmulkah.noun,Accoutrements,COD: a skullcap worn in public by Orthodox Jewish men or during prayer by other Jewish men.  (listed as yarmulke)
8435,balaclava.noun,Accoutrements,COD: a close-fitting woollen hat covering the whole head and encircling the neck. 
8436,beret.noun,Accoutrements,COD: a round flattish cap of felt or cloth. 
8437,biretta.noun,Accoutrements,"COD: a square cap with three flat projections on top, worn by Roman Catholic clergymen."
8438,boater.noun,Accoutrements,COD: a flat-topped hardened straw hat with a brim. orig. worn while boating.
8439,bowler.noun,Accoutrements,COD: a man' s hard felt hat with a round dome-shaped crown. 
8440,nightcap.noun,Accoutrements,COD: historical a cap worn in bed. 
8441,panama.noun,Accoutrements,"COD: a man' s wide-brimmed hat of straw-like material, originally made from the leaves of a tropical palm tree. "
8443,sombrero.noun,Accoutrements,"COD: .pl. -os a broad-brimmed felt or straw hat, typically worn in Mexico and the south-western US. "
8444,trilby.noun,Accoutrements,COD: pl. -ies chiefly Brit. a soft felt hat with a narrow brim and indented crown. 
8445,turban.noun,Accoutrements,"COD: a man' s headdress, consisting of a long length of material wound round a cap or the head, worn especially by Muslims and Sikhs."
8446,shako.noun,Accoutrements,COD: a cylindrical or conical military hat with a peak and a plume or pompom. 
8447,veil.noun,Accoutrements,COD: a piece of fine material worn to protect or conceal the face
8448,headdress.noun,Accoutrements,"COD: an ornamental covering for the head, especially one worn on ceremonial occasions. "
8449,headpiece.noun,Accoutrements,COD: a device worn on the head. 
8450,belt.noun,Accoutrements,COD: a strip of leather or other material worn around the waist to support or hold in clothes or to carry weapons.
8451,trinket.noun,Accoutrements,COD: a small ornament or item of jewellery that is of little value. 
8452,choker.noun,Accoutrements,COD: a close-fitting necklace or ornamental neckband. 
8453,sporran.noun,Accoutrements,COD: a small pouch worn around the waist so as to hang in front of the kilt as part of men' s Scottish Highland dress. 
8454,snood.noun,Accoutrements,COD: an ornamental hairnet or pouch worn over the hair at the back of a woman' s head. 
8455,hairnet.noun,Accoutrements,COD: a fine mesh for confining the hair. 
8456,hairslide.noun,Accoutrements,COD: Brit. a clip for keeping a woman' s hair in position. 
8457,hairpin.noun,Accoutrements,COD: a U-shaped pin for fastening the hair. 
8458,hairband.noun,Accoutrements,COD: a band for securing or tying back one' s hair.
8459,hairgrip.noun,Accoutrements,COD: Brit. a flat hairpin with the ends close together. 
8460,sash.noun,Accoutrements,COD: a long strip or loop of cloth worn over one shoulder or round the waist. 
8461,watch.noun,Accoutrements,COD: a small timepiece worn typically on a strap on one' s wrist. 
8462,medal.noun,Accoutrements,"COD: a metal disc with an inscription or design, awarded to acknowledge distinctive achievement or made to commemorate an event. "
8463,medallion.noun,Accoutrements,"COD: a piece of jewellery in the shape of a medal, worn as a pendant. "
8464,ribbon.noun,Accoutrements,"COD: a long, narrow strip of fabric, used for tying something or for decoration. "
8465,badge.noun,Accoutrements,"COD: a small piece of metal, plastic, or cloth bearing a design or words, typically worn to identify a person or to indicate support for a cause. "
8466,armband.noun,Accoutrements,COD: a band worn around the upper arm to hold up a shirtsleeve or as a form of identification. 
8467,armlet.noun,Accoutrements,COD: a bracelet worn round the upper arm. 
8468,goggles.noun,Accoutrements,COD: close-fitting protective glasses with side shields. 
8469,mitre.noun,Accoutrements,"COD: a tall headdress worn by bishops and senior abbots, tapering to a point at front and back with a deep cleft between. [Eccl] "
8470,helm.noun,Accoutrements,FN: a helmet.
8471,helmet.noun,Accoutrements,COD: a hard or padded protective hat. 
8472,gorget.noun,Accoutrements,COD: an article of clothing or piece of armour covering the throat
8473,greaves.noun,Accoutrements,COD: historical a piece of armour for the shin. [MilHist]  (listed as greave)
8474,coif.noun,Accoutrements,"FN: a close-fitting cap, currently made of cloth, but formerly made of  metal and worn under armour for protection"
8475,hauberk.noun,Accoutrements,COD: historical a full-length coat of mail. 
8476,mantle.noun,Accoutrements,FN: a loose sleeveless cloak or shawl.
8477,gas mask.noun,Accoutrements,COD: a protective mask used to cover the face as a defence against poison gas.
28731,fita.noun,Accoutrements,tira estreita de tecido utilizada para amarrar ou prender partes da roupa ou os cabelos.
28732,máscara.noun,Accoutrements,peça de vestuário que cobre o rosto parcial ou totalmente. Ela pode ser decorada ou específica de um determinado personagem.
33554,cinto.noun,Accoutrements,"tira de largura variável feita de tecido, couro ou outro material, que se passa em torno da cintura e se ata com laço ou prende com fivela ou outro fecho."
33555,coroa.noun,Accoutrements,"ornamento de formato circular us. sobre a cabeça como insígnia de soberania ou nobreza, como emblema de vitória etc."
